epsilon,sample_index,method,posterior_mmd,rmse,true_theta_0,true_theta_1,actual_contamination_fraction,ocsvm_outlier_fraction,mds_gate_passed,mds_lbfgs_evaluations,mds_adapt_and_sample_ms
0.3,73,NPE,5.252514362335205,0.3133699893951416,-0.09140891581773758,-1.148329257965088,0.18000000715255737,0.2,,,
0.3,73,NNPE,3.549415349960327,0.3846263587474823,-0.09140891581773758,-1.148329257965088,0.18000000715255737,0.2,,,
0.3,73,NPE-MDS (RF),0.7964881062507629,0.06319580227136612,-0.09140891581773758,-1.148329257965088,0.18000000715255737,0.2,False,10,23.17428309470415
0.3,73,NPE-OR,1.7419629096984863,0.04168005660176277,-0.09140891581773758,-1.148329257965088,0.18000000715255737,0.2,,,
0.3,74,NPE,2.3323984146118164,0.17964111268520355,0.039455994963645935,0.947272777557373,0.25,0.27,,,
0.3,74,NNPE,1.2937190532684326,0.16054238379001617,0.039455994963645935,0.947272777557373,0.25,0.27,,,
0.3,74,NPE-MDS (RF),1.0770323276519775,0.1190674751996994,0.039455994963645935,0.947272777557373,0.25,0.27,False,8,21.799899055622518
0.3,74,NPE-OR,0.9083959460258484,0.10031665116548538,0.039455994963645935,0.947272777557373,0.25,0.27,,,
0.3,75,NPE,5.734180927276611,0.5580095052719116,1.6046282052993774,0.3980465233325958,0.28999999165534973,0.31,,,
0.3,75,NNPE,4.045624732971191,0.5496804714202881,1.6046282052993774,0.3980465233325958,0.28999999165534973,0.31,,,
0.3,75,NPE-MDS (RF),1.4487637281417847,0.07768820971250534,1.6046282052993774,0.3980465233325958,0.28999999165534973,0.31,False,8,21.855330909602344
0.3,75,NPE-OR,0.04088336229324341,0.04536418616771698,1.6046282052993774,0.3980465233325958,0.28999999165534973,0.31,,,
0.3,76,NPE,0.07446396350860596,0.056045908480882645,0.361733615398407,0.488357812166214,0.33000001311302185,0.33,,,
0.3,76,NNPE,0.6178321838378906,0.11136513948440552,0.361733615398407,0.488357812166214,0.33000001311302185,0.33,,,
0.3,76,NPE-MDS (RF),3.5090279579162598,0.2488618940114975,0.361733615398407,0.488357812166214,0.33000001311302185,0.33,False,9,22.312605986371636
0.3,76,NPE-OR,0.3576740026473999,0.08142036199569702,0.361733615398407,0.488357812166214,0.33000001311302185,0.33,,,
0.3,77,NPE,4.335934162139893,0.3099042773246765,-0.9688392877578735,1.3047685623168945,0.25,0.31,,,
0.3,77,NNPE,2.786327838897705,0.3269757330417633,-0.9688392877578735,1.3047685623168945,0.25,0.31,,,
0.3,77,NPE-MDS (RF),2.0235824584960938,0.13008038699626923,-0.9688392877578735,1.3047685623168945,0.25,0.31,False,7,21.038113976828754
0.3,77,NPE-OR,1.943020224571228,0.13676241040229797,-0.9688392877578735,1.3047685623168945,0.25,0.31,,,
0.3,78,NPE,5.488323211669922,0.5301613807678223,0.10376157611608505,1.6976442337036133,0.3400000035762787,0.34,,,
0.3,78,NNPE,4.019442081451416,0.5565735101699829,0.10376157611608505,1.6976442337036133,0.3400000035762787,0.34,,,
0.3,78,NPE-MDS (RF),2.274681568145752,0.13674582540988922,0.10376157611608505,1.6976442337036133,0.3400000035762787,0.34,False,9,22.64980599284172
0.3,78,NPE-OR,0.5880522727966309,0.1507432609796524,0.10376157611608505,1.6976442337036133,0.3400000035762787,0.34,,,
0.3,79,NPE,1.6180641651153564,0.12070731818675995,-0.7095642685890198,-0.17088192701339722,0.36000001430511475,0.36,,,
0.3,79,NNPE,1.5264930725097656,0.1570855975151062,-0.7095642685890198,-0.17088192701339722,0.36000001430511475,0.36,,,
0.3,79,NPE-MDS (RF),3.5537900924682617,0.2431279569864273,-0.7095642685890198,-0.17088192701339722,0.36000001430511475,0.36,False,9,22.45081902947277
0.3,79,NPE-OR,0.3074604868888855,0.04387872293591499,-0.7095642685890198,-0.17088192701339722,0.36000001430511475,0.36,,,
0.3,80,NPE,2.065521717071533,0.2012384831905365,-0.960314154624939,-0.3374353051185608,0.3799999952316284,0.39,,,
0.3,80,NNPE,1.0823748111724854,0.20190465450286865,-0.960314154624939,-0.3374353051185608,0.3799999952316284,0.39,,,
0.3,80,NPE-MDS (RF),4.835679531097412,0.36396196484565735,-0.960314154624939,-0.3374353051185608,0.3799999952316284,0.39,False,21,31.604849034920335
0.3,80,NPE-OR,0.2042441964149475,0.08149468153715134,-0.960314154624939,-0.3374353051185608,0.3799999952316284,0.39,,,
0.3,81,NPE,6.029557704925537,0.592880368232727,-2.202907085418701,1.755163550376892,0.30000001192092896,0.5,,,
0.3,81,NNPE,4.0695271492004395,0.6784873604774475,-2.202907085418701,1.755163550376892,0.30000001192092896,0.5,,,
0.3,81,NPE-MDS (RF),1.1055816411972046,0.14537237584590912,-2.202907085418701,1.755163550376892,0.30000001192092896,0.5,False,7,21.081657032482326
0.3,81,NPE-OR,2.7269833087921143,0.25084438920021057,-2.202907085418701,1.755163550376892,0.30000001192092896,0.5,,,
0.3,82,NPE,6.3613104820251465,0.7343541383743286,-2.906358480453491,-0.020643630996346474,0.28999999165534973,0.53,,,
0.3,82,NNPE,4.402707099914551,0.9036376476287842,-2.906358480453491,-0.020643630996346474,0.28999999165534973,0.53,,,
0.3,82,NPE-MDS (RF),0.8667536973953247,0.16455711424350739,-2.906358480453491,-0.020643630996346474,0.28999999165534973,0.53,False,12,25.512999040074646
0.3,82,NPE-OR,3.9882235527038574,0.40929076075553894,-2.906358480453491,-0.020643630996346474,0.28999999165534973,0.53,,,
0.3,83,NPE,5.239089012145996,0.36419421434402466,-1.3271852731704712,-1.8049510717391968,0.30000001192092896,0.42,,,
0.3,83,NNPE,3.493553638458252,0.4730745255947113,-1.3271852731704712,-1.8049510717391968,0.30000001192092896,0.42,,,
0.3,83,NPE-MDS (RF),1.511995792388916,0.19282877445220947,-1.3271852731704712,-1.8049510717391968,0.30000001192092896,0.42,False,10,23.838714929297566
0.3,83,NPE-OR,3.448873519897461,0.20682772994041443,-1.3271852731704712,-1.8049510717391968,0.30000001192092896,0.42,,,
0.3,84,NPE,0.9346941709518433,0.08939792960882187,0.18419933319091797,0.5958288908004761,0.3100000023841858,0.31,,,
0.3,84,NNPE,0.7046128511428833,0.16433371603488922,0.18419933319091797,0.5958288908004761,0.3100000023841858,0.31,,,
0.3,84,NPE-MDS (RF),2.3267550468444824,0.2207624763250351,0.18419933319091797,0.5958288908004761,0.3100000023841858,0.31,False,12,25.589060969650745
0.3,84,NPE-OR,0.35131824016571045,0.04910042881965637,0.18419933319091797,0.5958288908004761,0.3100000023841858,0.31,,,
0.3,85,NPE,4.037402153015137,0.35999035835266113,-0.896904468536377,0.593968391418457,0.3799999952316284,0.38,,,
0.3,85,NNPE,2.0553598403930664,0.3161570131778717,-0.896904468536377,0.593968391418457,0.3799999952316284,0.38,,,
0.3,85,NPE-MDS (RF),3.2104461193084717,0.2904878556728363,-0.896904468536377,0.593968391418457,0.3799999952316284,0.38,False,4,19.366741995327175
0.3,85,NPE-OR,0.9503751397132874,0.15584754943847656,-0.896904468536377,0.593968391418457,0.3799999952316284,0.38,,,
0.3,86,NPE,5.456762313842773,0.5689544081687927,1.0215950012207031,1.144482135772705,0.3100000023841858,0.32,,,
0.3,86,NNPE,3.446333169937134,0.5298835039138794,1.0215950012207031,1.144482135772705,0.3100000023841858,0.32,,,
0.3,86,NPE-MDS (RF),0.627582848072052,0.08023174852132797,1.0215950012207031,1.144482135772705,0.3100000023841858,0.32,False,11,23.830704973079264
0.3,86,NPE-OR,0.48942261934280396,0.18077044188976288,1.0215950012207031,1.144482135772705,0.3100000023841858,0.32,,,
0.3,87,NPE,0.13107013702392578,0.046676553785800934,-0.16161076724529266,-0.3724985122680664,0.27000001072883606,0.28,,,
0.3,87,NNPE,0.6022334098815918,0.04455241188406944,-0.16161076724529266,-0.3724985122680664,0.27000001072883606,0.28,,,
0.3,87,NPE-MDS (RF),0.2249113917350769,0.10022931545972824,-0.16161076724529266,-0.3724985122680664,0.27000001072883606,0.28,False,4,18.989010946825147
0.3,87,NPE-OR,0.18787705898284912,0.11058828979730606,-0.16161076724529266,-0.3724985122680664,0.27000001072883606,0.28,,,
0.3,88,NPE,5.079728126525879,0.42489364743232727,0.7138410210609436,-0.6230091452598572,0.27000001072883606,0.29,,,
0.3,88,NNPE,2.551337718963623,0.3657638728618622,0.7138410210609436,-0.6230091452598572,0.27000001072883606,0.29,,,
0.3,88,NPE-MDS (RF),3.081406593322754,0.2779206335544586,0.7138410210609436,-0.6230091452598572,0.27000001072883606,0.29,False,10,23.090919945389032
0.3,88,NPE-OR,2.659675121307373,0.19334442913532257,0.7138410210609436,-0.6230091452598572,0.27000001072883606,0.29,,,
0.3,89,NPE,4.122910499572754,0.12356791645288467,-0.5367653369903564,0.17407961189746857,0.36000001430511475,0.37,,,
0.3,89,NNPE,2.4371466636657715,0.115363210439682,-0.5367653369903564,0.17407961189746857,0.36000001430511475,0.37,,,
0.3,89,NPE-MDS (RF),4.437430381774902,0.14892767369747162,-0.5367653369903564,0.17407961189746857,0.36000001430511475,0.37,False,6,21.151880035176873
0.3,89,NPE-OR,0.4082302451133728,0.1153213381767273,-0.5367653369903564,0.17407961189746857,0.36000001430511475,0.37,,,
0.3,90,NPE,6.2279534339904785,0.5118969678878784,-0.7951692938804626,-0.40558692812919617,0.38999998569488525,0.41,,,
0.3,90,NNPE,4.835927486419678,0.6016207933425903,-0.7951692938804626,-0.40558692812919617,0.38999998569488525,0.41,,,
0.3,90,NPE-MDS (RF),0.3799781799316406,0.11764620989561081,-0.7951692938804626,-0.40558692812919617,0.38999998569488525,0.41,False,11,24.768564966507256
0.3,90,NPE-OR,1.4128494262695312,0.23443232476711273,-0.7951692938804626,-0.40558692812919617,0.38999998569488525,0.41,,,
0.3,91,NPE,4.235876083374023,0.2062840312719345,-0.8577515482902527,-0.23119021952152252,0.28999999165534973,0.29,,,
0.3,91,NNPE,2.0499470233917236,0.1884419023990631,-0.8577515482902527,-0.23119021952152252,0.28999999165534973,0.29,,,
0.3,91,NPE-MDS (RF),1.6857478618621826,0.19345282018184662,-0.8577515482902527,-0.23119021952152252,0.28999999165534973,0.29,False,9,22.552493028342724
0.3,91,NPE-OR,1.1422525644302368,0.10961975157260895,-0.8577515482902527,-0.23119021952152252,0.28999999165534973,0.29,,,
0.3,92,NPE,5.318706512451172,0.5338728427886963,0.580377459526062,-0.8618142604827881,0.38999998569488525,0.42,,,
0.3,92,NNPE,1.8034095764160156,0.3521002531051636,0.580377459526062,-0.8618142604827881,0.38999998569488525,0.42,,,
0.3,92,NPE-MDS (RF),5.015623569488525,0.46343788504600525,0.580377459526062,-0.8618142604827881,0.38999998569488525,0.42,False,6,21.025275927968323
0.3,92,NPE-OR,0.02148491144180298,0.1338515728712082,0.580377459526062,-0.8618142604827881,0.38999998569488525,0.42,,,
0.3,93,NPE,2.515181064605713,0.1322748214006424,0.17015263438224792,0.11300153285264969,0.27000001072883606,0.27,,,
0.3,93,NNPE,1.0865063667297363,0.047283101826906204,0.17015263438224792,0.11300153285264969,0.27000001072883606,0.27,,,
0.3,93,NPE-MDS (RF),2.108687400817871,0.13189056515693665,0.17015263438224792,0.11300153285264969,0.27000001072883606,0.27,False,5,19.675603951327503
0.3,93,NPE-OR,1.397975206375122,0.03910810872912407,0.17015263438224792,0.11300153285264969,0.27000001072883606,0.27,,,
0.3,94,NPE,3.477386474609375,0.3399682343006134,1.1430070400238037,0.5048689842224121,0.3199999928474426,0.33,,,
0.3,94,NNPE,1.8793718814849854,0.2632550895214081,1.1430070400238037,0.5048689842224121,0.3199999928474426,0.33,,,
0.3,94,NPE-MDS (RF),1.4415242671966553,0.27379438281059265,1.1430070400238037,0.5048689842224121,0.3199999928474426,0.33,False,7,20.997895044274628
0.3,94,NPE-OR,1.582918643951416,0.24021777510643005,1.1430070400238037,0.5048689842224121,0.3199999928474426,0.33,,,
0.3,95,NPE,6.006681442260742,0.5919357538223267,-1.5789463520050049,0.7488366961479187,0.4099999964237213,0.44,,,
0.3,95,NNPE,5.535028457641602,0.8729563355445862,-1.5789463520050049,0.7488366961479187,0.4099999964237213,0.44,,,
0.3,95,NPE-MDS (RF),4.50358772277832,0.3988487422466278,-1.5789463520050049,0.7488366961479187,0.4099999964237213,0.44,False,14,25.93085204716772
0.3,95,NPE-OR,1.5009750127792358,0.1904687136411667,-1.5789463520050049,0.7488366961479187,0.4099999964237213,0.44,,,
0.3,96,NPE,5.422325134277344,0.38337787985801697,-0.9712952971458435,1.4193187952041626,0.3400000035762787,0.37,,,
0.3,96,NNPE,3.596034288406372,0.4041212499141693,-0.9712952971458435,1.4193187952041626,0.3400000035762787,0.37,,,
0.3,96,NPE-MDS (RF),2.0907535552978516,0.11870486289262772,-0.9712952971458435,1.4193187952041626,0.3400000035762787,0.37,False,10,23.469582898542285
0.3,96,NPE-OR,1.1007294654846191,0.06479984521865845,-0.9712952971458435,1.4193187952041626,0.3400000035762787,0.37,,,
0.3,97,NPE,3.417491912841797,0.304892897605896,0.19783665239810944,0.7564961314201355,0.23999999463558197,0.24,,,
0.3,97,NNPE,2.018599033355713,0.3037896752357483,0.19783665239810944,0.7564961314201355,0.23999999463558197,0.24,,,
0.3,97,NPE-MDS (RF),0.6605600714683533,0.15331588685512543,0.19783665239810944,0.7564961314201355,0.23999999463558197,0.24,False,7,21.045433008112013
0.3,97,NPE-OR,0.9867770075798035,0.17409467697143555,0.19783665239810944,0.7564961314201355,0.23999999463558197,0.24,,,
0.3,98,NPE,5.691864967346191,0.5256384611129761,0.9625040292739868,0.5903865098953247,0.3499999940395355,0.36,,,
0.3,98,NNPE,2.9073846340179443,0.4396232068538666,0.9625040292739868,0.5903865098953247,0.3499999940395355,0.36,,,
0.3,98,NPE-MDS (RF),1.3388233184814453,0.08385494351387024,0.9625040292739868,0.5903865098953247,0.3499999940395355,0.36,False,12,25.11938300449401
0.3,98,NPE-OR,0.3621182441711426,0.18081746995449066,0.9625040292739868,0.5903865098953247,0.3499999940395355,0.36,,,
0.3,99,NPE,5.348695278167725,0.4825763404369354,-0.10298823565244675,-1.899185299873352,0.3100000023841858,0.39,,,
0.3,99,NNPE,3.603732109069824,0.5912880897521973,-0.10298823565244675,-1.899185299873352,0.3100000023841858,0.39,,,
0.3,99,NPE-MDS (RF),1.1226212978363037,0.10812527686357498,-0.10298823565244675,-1.899185299873352,0.3100000023841858,0.39,False,11,23.86074303649366
0.3,99,NPE-OR,0.43219178915023804,0.226440891623497,-0.10298823565244675,-1.899185299873352,0.3100000023841858,0.39,,,
0.5,0,NPE,1.6246963739395142,0.1494871824979782,0.0034663756377995014,-0.25272366404533386,0.5099999904632568,0.51,,,
0.5,0,NNPE,0.576396107673645,0.048673637211322784,0.0034663756377995014,-0.25272366404533386,0.5099999904632568,0.51,,,
0.5,0,NPE-MDS (RF),2.765916109085083,0.19626809656620026,0.0034663756377995014,-0.25272366404533386,0.5099999904632568,0.51,False,12,25.231927051208913
0.5,0,NPE-OR,0.8058735728263855,0.10405466705560684,0.0034663756377995014,-0.25272366404533386,0.5099999904632568,0.51,,,
0.5,1,NPE,6.0002641677856445,0.609546959400177,0.3353289067745209,-1.3347008228302002,0.5299999713897705,0.54,,,
0.5,1,NNPE,4.117395401000977,0.578734278678894,0.3353289067745209,-1.3347008228302002,0.5299999713897705,0.54,,,
0.5,1,NPE-MDS (RF),6.889919281005859,0.9935277700424194,0.3353289067745209,-1.3347008228302002,0.5299999713897705,0.54,False,12,25.32581996638328
0.5,1,NPE-OR,0.9649888277053833,0.1626463085412979,0.3353289067745209,-1.3347008228302002,0.5299999713897705,0.54,,,
0.5,2,NPE,4.762139320373535,0.5466981530189514,0.042062848806381226,-0.30778980255126953,0.49000000953674316,0.49,,,
0.5,2,NNPE,3.7043228149414062,0.6128342151641846,0.042062848806381226,-0.30778980255126953,0.49000000953674316,0.49,,,
0.5,2,NPE-MDS (RF),5.823009014129639,0.6731020212173462,0.042062848806381226,-0.30778980255126953,0.49000000953674316,0.49,False,6,20.030433079227805
0.5,2,NPE-OR,1.849015474319458,0.31039541959762573,0.042062848806381226,-0.30778980255126953,0.49000000953674316,0.49,,,
0.5,3,NPE,6.321070194244385,0.5533920526504517,-0.18699553608894348,-1.6276658773422241,0.5099999904632568,0.54,,,
0.5,3,NNPE,4.735787391662598,0.6018638014793396,-0.18699553608894348,-1.6276658773422241,0.5099999904632568,0.54,,,
0.5,3,NPE-MDS (RF),6.195103168487549,0.560789167881012,-0.18699553608894348,-1.6276658773422241,0.5099999904632568,0.54,False,10,23.852174053899944
0.5,3,NPE-OR,2.5734024047851562,0.21374236047267914,-0.18699553608894348,-1.6276658773422241,0.5099999904632568,0.54,,,
0.5,4,NPE,6.278167724609375,0.5415076613426208,0.02087545022368431,-0.6469335556030273,0.49000000953674316,0.49,,,
0.5,4,NNPE,4.296689987182617,0.5080474019050598,0.02087545022368431,-0.6469335556030273,0.49000000953674316,0.49,,,
0.5,4,NPE-MDS (RF),5.070345401763916,0.43230658769607544,0.02087545022368431,-0.6469335556030273,0.49000000953674316,0.49,False,18,29.16011994238943
0.5,4,NPE-OR,0.6741496920585632,0.2057008147239685,0.02087545022368431,-0.6469335556030273,0.49000000953674316,0.49,,,
0.5,5,NPE,2.3794546127319336,0.22043265402317047,0.3249884843826294,1.1140481233596802,0.5299999713897705,0.53,,,
0.5,5,NNPE,2.3009941577911377,0.31539151072502136,0.3249884843826294,1.1140481233596802,0.5299999713897705,0.53,,,
0.5,5,NPE-MDS (RF),7.103713035583496,1.1244646310806274,0.3249884843826294,1.1140481233596802,0.5299999713897705,0.53,False,10,23.22502399329096
0.5,5,NPE-OR,0.5533312559127808,0.10418718308210373,0.3249884843826294,1.1140481233596802,0.5299999713897705,0.53,,,
0.5,6,NPE,5.314211845397949,0.4201665222644806,-0.34545621275901794,0.9166619777679443,0.49000000953674316,0.49,,,
0.5,6,NNPE,3.293311834335327,0.3909860849380493,-0.34545621275901794,0.9166619777679443,0.49000000953674316,0.49,,,
0.5,6,NPE-MDS (RF),3.41910457611084,0.24312017858028412,-0.34545621275901794,0.9166619777679443,0.49000000953674316,0.49,False,12,29.011516948230565
0.5,6,NPE-OR,0.2686273455619812,0.038960933685302734,-0.34545621275901794,0.9166619777679443,0.49000000953674316,0.49,,,
0.5,7,NPE,6.352620601654053,0.5653363466262817,-0.9023668169975281,-1.2188870906829834,0.5099999904632568,0.53,,,
0.5,7,NNPE,4.9930572509765625,0.6382167935371399,-0.9023668169975281,-1.2188870906829834,0.5099999904632568,0.53,,,
0.5,7,NPE-MDS (RF),5.892155647277832,0.6465982794761658,-0.9023668169975281,-1.2188870906829834,0.5099999904632568,0.53,False,12,26.07474394608289
0.5,7,NPE-OR,0.8765614032745361,0.023707415908575058,-0.9023668169975281,-1.2188870906829834,0.5099999904632568,0.53,,,
0.5,8,NPE,3.803426742553711,0.29815152287483215,-0.1512223780155182,-0.07644481211900711,0.5299999713897705,0.54,,,
0.5,8,NNPE,1.6460886001586914,0.219887375831604,-0.1512223780155182,-0.07644481211900711,0.5299999713897705,0.54,,,
0.5,8,NPE-MDS (RF),5.402626037597656,0.4681650996208191,-0.1512223780155182,-0.07644481211900711,0.5299999713897705,0.54,False,18,31.08633100055158
0.5,8,NPE-OR,0.8661301136016846,0.12465845793485641,-0.1512223780155182,-0.07644481211900711,0.5299999713897705,0.54,,,
0.5,9,NPE,3.656795024871826,0.3005571961402893,-0.4993504583835602,1.0928330421447754,0.4300000071525574,0.44,,,
0.5,9,NNPE,2.908228874206543,0.3752231299877167,-0.4993504583835602,1.0928330421447754,0.4300000071525574,0.44,,,
0.5,9,NPE-MDS (RF),4.68128776550293,0.28122323751449585,-0.4993504583835602,1.0928330421447754,0.4300000071525574,0.44,False,8,24.851704016327858
0.5,9,NPE-OR,0.6785467863082886,0.025723494589328766,-0.4993504583835602,1.0928330421447754,0.4300000071525574,0.44,,,
0.5,10,NPE,3.609866142272949,0.23173531889915466,-0.3023119270801544,-0.9670495986938477,0.49000000953674316,0.5,,,
0.5,10,NNPE,1.6902296543121338,0.2129656970500946,-0.3023119270801544,-0.9670495986938477,0.49000000953674316,0.5,,,
0.5,10,NPE-MDS (RF),6.627651214599609,0.6633001565933228,-0.3023119270801544,-0.9670495986938477,0.49000000953674316,0.5,False,10,24.337408947758377
0.5,10,NPE-OR,1.145588994026184,0.09968256950378418,-0.3023119270801544,-0.9670495986938477,0.49000000953674316,0.5,,,
0.5,11,NPE,6.405621528625488,0.6457904577255249,0.8054856061935425,0.6639500260353088,0.49000000953674316,0.51,,,
0.5,11,NNPE,4.189132213592529,0.5015079379081726,0.8054856061935425,0.6639500260353088,0.49000000953674316,0.51,,,
0.5,11,NPE-MDS (RF),2.420699119567871,0.2083120197057724,0.8054856061935425,0.6639500260353088,0.49000000953674316,0.51,False,19,30.585654894821346
0.5,11,NPE-OR,3.4320640563964844,0.2270296961069107,0.8054856061935425,0.6639500260353088,0.49000000953674316,0.51,,,
0.5,12,NPE,1.3330588340759277,0.3703421950340271,0.29265096783638,1.1471621990203857,0.4399999976158142,0.44,,,
0.5,12,NNPE,0.7980670928955078,0.3302323818206787,0.29265096783638,1.1471621990203857,0.4399999976158142,0.44,,,
0.5,12,NPE-MDS (RF),4.38736629486084,0.21526044607162476,0.29265096783638,1.1471621990203857,0.4399999976158142,0.44,False,9,23.991876048967242
0.5,12,NPE-OR,0.08539080619812012,0.2579735219478607,0.29265096783638,1.1471621990203857,0.4399999976158142,0.44,,,
0.5,13,NPE,3.6105031967163086,0.2835065424442291,1.0135084390640259,0.7626789212226868,0.44999998807907104,0.47,,,
0.5,13,NNPE,1.29400634765625,0.1431969702243805,1.0135084390640259,0.7626789212226868,0.44999998807907104,0.47,,,
0.5,13,NPE-MDS (RF),5.91957950592041,0.5842269062995911,1.0135084390640259,0.7626789212226868,0.44999998807907104,0.47,False,17,29.80722999200225
0.5,13,NPE-OR,2.172307252883911,0.22487954795360565,1.0135084390640259,0.7626789212226868,0.44999998807907104,0.47,,,
0.5,14,NPE,6.028375625610352,0.6808872818946838,-0.9014445543289185,1.4033788442611694,0.41999998688697815,0.44,,,
0.5,14,NNPE,4.732161521911621,0.7442066669464111,-0.9014445543289185,1.4033788442611694,0.41999998688697815,0.44,,,
0.5,14,NPE-MDS (RF),6.168642520904541,0.6718766093254089,-0.9014445543289185,1.4033788442611694,0.41999998688697815,0.44,False,11,24.418939952738583
0.5,14,NPE-OR,0.44438642263412476,0.16017702221870422,-0.9014445543289185,1.4033788442611694,0.41999998688697815,0.44,,,
0.5,15,NPE,6.394927024841309,0.7013017535209656,-1.7398908138275146,0.10118403285741806,0.5099999904632568,0.53,,,
0.5,15,NNPE,5.1245574951171875,0.8337404131889343,-1.7398908138275146,0.10118403285741806,0.5099999904632568,0.53,,,
0.5,15,NPE-MDS (RF),4.988908290863037,0.34690603613853455,-1.7398908138275146,0.10118403285741806,0.5099999904632568,0.53,False,15,29.44146899972111
0.5,15,NPE-OR,1.5639828443527222,0.2091417908668518,-1.7398908138275146,0.10118403285741806,0.5099999904632568,0.53,,,
0.5,16,NPE,6.405233383178711,0.7704160809516907,-0.5207852721214294,-1.1230578422546387,0.49000000953674316,0.51,,,
0.5,16,NNPE,4.900331020355225,0.7865101099014282,-0.5207852721214294,-1.1230578422546387,0.49000000953674316,0.51,,,
0.5,16,NPE-MDS (RF),2.3787660598754883,0.09784095734357834,-0.5207852721214294,-1.1230578422546387,0.49000000953674316,0.51,False,10,24.614795926027
0.5,16,NPE-OR,0.25834912061691284,0.09550289064645767,-0.5207852721214294,-1.1230578422546387,0.49000000953674316,0.51,,,
0.5,17,NPE,5.438215255737305,0.5004714131355286,-0.1985640972852707,-1.0447931289672852,0.49000000953674316,0.5,,,
0.5,17,NNPE,3.8615097999572754,0.5321869254112244,-0.1985640972852707,-1.0447931289672852,0.49000000953674316,0.5,,,
0.5,17,NPE-MDS (RF),2.639125108718872,0.15359288454055786,-0.1985640972852707,-1.0447931289672852,0.49000000953674316,0.5,False,15,28.42820796649903
0.5,17,NPE-OR,2.4480161666870117,0.20037834346294403,-0.1985640972852707,-1.0447931289672852,0.49000000953674316,0.5,,,
0.5,18,NPE,5.946687698364258,0.5241581797599792,-1.1451773643493652,-0.19114214181900024,0.46000000834465027,0.47,,,
0.5,18,NNPE,4.913746356964111,0.7068377137184143,-1.1451773643493652,-0.19114214181900024,0.46000000834465027,0.47,,,
0.5,18,NPE-MDS (RF),1.6496901512145996,0.1823153793811798,-1.1451773643493652,-0.19114214181900024,0.46000000834465027,0.47,False,14,25.746044004336
0.5,18,NPE-OR,1.0215712785720825,0.09103614836931229,-1.1451773643493652,-0.19114214181900024,0.46000000834465027,0.47,,,
0.5,19,NPE,5.854671955108643,0.5054013729095459,-0.5013502240180969,1.086443543434143,0.5600000023841858,0.57,,,
0.5,19,NNPE,4.047342777252197,0.48857808113098145,-0.5013502240180969,1.086443543434143,0.5600000023841858,0.57,,,
0.5,19,NPE-MDS (RF),4.16737699508667,0.28656005859375,-0.5013502240180969,1.086443543434143,0.5600000023841858,0.57,False,20,30.83796298597008
0.5,19,NPE-OR,0.0065582990646362305,0.037132102996110916,-0.5013502240180969,1.086443543434143,0.5600000023841858,0.57,,,
0.5,20,NPE,6.237213611602783,0.6346209645271301,-1.6043837070465088,0.4359384775161743,0.550000011920929,0.55,,,
0.5,20,NNPE,4.319933891296387,0.6388846039772034,-1.6043837070465088,0.4359384775161743,0.550000011920929,0.55,,,
0.5,20,NPE-MDS (RF),7.085121154785156,1.0172231197357178,-1.6043837070465088,0.4359384775161743,0.550000011920929,0.55,False,11,24.20018392149359
0.5,20,NPE-OR,1.544752836227417,0.16298893094062805,-1.6043837070465088,0.4359384775161743,0.550000011920929,0.55,,,
0.5,21,NPE,6.600563049316406,0.8730339407920837,1.4058946371078491,0.10195069015026093,0.5,0.52,,,
0.5,21,NNPE,4.276112079620361,0.7011356353759766,1.4058946371078491,0.10195069015026093,0.5,0.52,,,
0.5,21,NPE-MDS (RF),4.116209983825684,0.30985546112060547,1.4058946371078491,0.10195069015026093,0.5,0.52,False,16,29.490020009689033
0.5,21,NPE-OR,1.8641998767852783,0.3071472644805908,1.4058946371078491,0.10195069015026093,0.5,0.52,,,
0.5,22,NPE,2.5556492805480957,0.1984201967716217,-0.7018910646438599,-0.23399357497692108,0.5400000214576721,0.54,,,
0.5,22,NNPE,0.8930502533912659,0.1478331983089447,-0.7018910646438599,-0.23399357497692108,0.5400000214576721,0.54,,,
0.5,22,NPE-MDS (RF),7.02316427230835,0.9329193234443665,-0.7018910646438599,-0.23399357497692108,0.5400000214576721,0.54,False,16,29.06587696634233
0.5,22,NPE-OR,0.1341601014137268,0.07318595051765442,-0.7018910646438599,-0.23399357497692108,0.5400000214576721,0.54,,,
0.5,23,NPE,5.670243263244629,0.5151168704032898,-0.1780577003955841,1.5896658897399902,0.5299999713897705,0.56,,,
0.5,23,NNPE,4.4964165687561035,0.6064308285713196,-0.1780577003955841,1.5896658897399902,0.5299999713897705,0.56,,,
0.5,23,NPE-MDS (RF),5.914122581481934,0.5513908267021179,-0.1780577003955841,1.5896658897399902,0.5299999713897705,0.56,False,15,29.270693892613053
0.5,23,NPE-OR,0.2555726170539856,0.05058303847908974,-0.1780577003955841,1.5896658897399902,0.5299999713897705,0.56,,,
0.5,24,NPE,5.88535213470459,0.5829259157180786,-0.740035891532898,1.815863847732544,0.44999998807907104,0.51,,,
0.5,24,NNPE,4.587907314300537,0.6539998650550842,-0.740035891532898,1.815863847732544,0.44999998807907104,0.51,,,
0.5,24,NPE-MDS (RF),6.310894966125488,0.6506904363632202,-0.740035891532898,1.815863847732544,0.44999998807907104,0.51,False,11,23.667708039283752
