epsilon,sample_index,method,true_state,posterior_mean,rmse,predictive_rff_mmd,actual_contamination_fraction,mds_gate_passed,mds_lbfgs_evaluations,mds_adapt_and_sample_ms
0.1,28,NPE-MDS (RF),16,13.796433448791504,2.203566551208496,0.004160096370601771,0.10000000149011612,False,10,293.5294290073216
0.1,29,NPE,4,9.84194278717041,5.84194278717041,0.004909083504156531,0.10000000149011612,,,
0.1,29,NPE-MDS (RF),4,13.563543319702148,9.563543319702148,0.0057814581748223265,0.10000000149011612,True,0,201.54991303570569
0.1,30,NPE,6,14.68466567993164,8.68466567993164,0.004225195033830064,0.10000000149011612,,,
0.1,30,NPE-MDS (RF),6,13.704834938049316,7.704834938049316,0.004047112417905101,0.10000000149011612,False,18,309.86789893358946
0.1,31,NPE,16,15.064289093017578,0.9357109069824219,0.00436624937300761,0.10000000149011612,,,
0.1,31,NPE-MDS (RF),16,13.997611045837402,2.0023889541625977,0.004510759646354152,0.10000000149011612,True,0,200.98666509147733
0.1,32,NPE,0,11.180413246154785,11.180413246154785,0.00563790612592622,0.10000000149011612,,,
0.1,32,NPE-MDS (RF),0,13.75955867767334,13.75955867767334,0.006560352155422798,0.10000000149011612,True,0,201.1385679943487
0.1,33,NPE,19,11.039139747619629,7.960860252380371,0.004159104556364257,0.10000000149011612,,,
0.1,33,NPE-MDS (RF),19,13.82863998413086,5.171360015869141,0.003740769724825834,0.10000000149011612,True,0,288.9729239977896
0.1,34,NPE,19,13.395133018493652,5.604866981506348,0.0038793730160926847,0.10000000149011612,,,
0.1,34,NPE-MDS (RF),19,13.746527671813965,5.253472328186035,0.003833010057432022,0.10000000149011612,True,0,287.6567429630086
0.1,35,NPE,12,12.059955596923828,0.059955596923828125,0.00462124085872568,0.10000000149011612,,,
0.1,35,NPE-MDS (RF),12,13.734636306762695,1.7346363067626953,0.004527919097436894,0.10000000149011612,True,0,205.88215999305248
0.1,36,NPE,9,14.71618938446045,5.716189384460449,0.0050365405545855545,0.10000000149011612,,,
0.1,36,NPE-MDS (RF),9,13.791245460510254,4.791245460510254,0.0049605384260829905,0.10000000149011612,False,1,198.53906705975533
0.1,37,NPE,12,12.21522331237793,0.2152233123779297,0.003749032452773988,0.10000000149011612,,,
0.1,37,NPE-MDS (RF),12,13.7965087890625,1.7965087890625,0.0037979185344636144,0.10000000149011612,True,0,289.1547199105844
0.1,38,NPE,7,13.499159812927246,6.499159812927246,0.004799274137991222,0.10000000149011612,,,
0.1,38,NPE-MDS (RF),7,13.693216323852539,6.693216323852539,0.004851200210329911,0.10000000149011612,False,11,388.81350005976856
0.1,39,NPE,1,11.244275093078613,10.244275093078613,0.004877572646602119,0.10000000149011612,,,
0.1,39,NPE-MDS (RF),1,13.626626014709473,12.626626014709473,0.005565278219143194,0.10000000149011612,True,0,290.6131569761783
0.1,40,NPE,15,14.506742477416992,0.4932575225830078,0.003730510847122158,0.10000000149011612,,,
0.1,40,NPE-MDS (RF),15,13.686424255371094,1.3135757446289062,0.003708042706826114,0.10000000149011612,True,0,207.7254190808162
0.1,41,NPE,0,12.269426345825195,12.269426345825195,0.006380190277361086,0.10000000149011612,,,
0.1,41,NPE-MDS (RF),0,13.75727367401123,13.75727367401123,0.006906188912925649,0.10000000149011612,False,1,203.59822793398052
0.1,42,NPE,5,14.370141983032227,9.370141983032227,0.004631173284700805,0.10000000149011612,,,
0.1,42,NPE-MDS (RF),5,13.787187576293945,8.787187576293945,0.0044686597677908325,0.10000000149011612,False,19,298.3858430525288
0.1,43,NPE,11,15.144632339477539,4.144632339477539,0.003727547775245492,0.10000000149011612,,,
0.1,43,NPE-MDS (RF),11,13.753105163574219,2.7531051635742188,0.0036910412754092613,0.10000000149011612,True,0,200.30003495048732
0.1,44,NPE,11,8.019295692443848,2.9807043075561523,0.003955135533158028,0.10000000149011612,,,
0.1,44,NPE-MDS (RF),11,13.633645057678223,2.6336450576782227,0.0037871767394644703,0.10000000149011612,True,0,202.94275705236942
0.1,45,NPE,14,15.33402156829834,1.3340215682983398,0.003961205384848451,0.10000000149011612,,,
0.1,45,NPE-MDS (RF),14,13.835283279418945,0.1647167205810547,0.004017900470375403,0.10000000149011612,True,0,202.91755604557693
0.1,46,NPE,19,15.45495891571045,3.545041084289551,0.004144728836711419,0.10000000149011612,,,
0.1,46,NPE-MDS (RF),19,13.778249740600586,5.221750259399414,0.004514093143721129,0.10000000149011612,True,0,203.6607899935916
0.1,47,NPE,11,13.203601837158203,2.203601837158203,0.0037808183380802643,0.10000000149011612,,,
0.1,47,NPE-MDS (RF),11,13.737373352050781,2.7373733520507812,0.0037776664887705187,0.10000000149011612,True,0,203.6345190135762
0.1,48,NPE,0,12.375932693481445,12.375932693481445,0.005260665289061395,0.10000000149011612,,,
0.1,48,NPE-MDS (RF),0,13.536028861999512,13.536028861999512,0.0056185961200715066,0.10000000149011612,True,0,201.1613310314715
0.1,49,NPE,5,12.280284881591797,7.280284881591797,0.004989094945741485,0.10000000149011612,,,
0.1,49,NPE-MDS (RF),5,13.65078353881836,8.65078353881836,0.005294230230579235,0.10000000149011612,True,0,205.65823290962726
0.1,50,NPE,4,10.979965209960938,6.9799652099609375,0.005105303439637059,0.10000000149011612,,,
0.1,50,NPE-MDS (RF),4,13.665891647338867,9.665891647338867,0.006150219253588061,0.10000000149011612,False,1,480.7316360529512
0.1,51,NPE,10,12.31437873840332,2.3143787384033203,0.004731865875429623,0.10000000149011612,,,
0.1,51,NPE-MDS (RF),10,13.80844783782959,3.80844783782959,0.004944384459635753,0.10000000149011612,True,0,291.87144699972123
0.1,52,NPE,2,12.466279983520508,10.466279983520508,0.005021410060334401,0.10000000149011612,,,
0.1,52,NPE-MDS (RF),2,13.653054237365723,11.653054237365723,0.005370239255413432,0.10000000149011612,True,0,200.48022805713117
0.1,53,NPE,16,13.541440963745117,2.458559036254883,0.0038576285095613142,0.10000000149011612,,,
0.1,53,NPE-MDS (RF),16,13.711956024169922,2.288043975830078,0.0038465394487421445,0.10000000149011612,True,0,208.15713400952518
0.1,54,NPE,3,15.553484916687012,12.553484916687012,0.006676634080682928,0.10000000149011612,,,
0.1,54,NPE-MDS (RF),3,14.122062683105469,11.122062683105469,0.006135756730544578,0.10000000149011612,False,1,202.1216310095042
0.1,55,NPE,8,14.440473556518555,6.440473556518555,0.005538697022006668,0.10000000149011612,,,
0.1,55,NPE-MDS (RF),8,13.798107147216797,5.798107147216797,0.005361141088135056,0.10000000149011612,True,0,209.18935700319707
0.1,56,NPE,9,13.553166389465332,4.553166389465332,0.003911365669057382,0.10000000149011612,,,
0.1,56,NPE-MDS (RF),9,13.845300674438477,4.845300674438477,0.003955649174178,0.10000000149011612,False,10,209.27665999624878
0.1,57,NPE,12,14.45516586303711,2.4551658630371094,0.0038097933035721584,0.10000000149011612,,,
0.1,57,NPE-MDS (RF),12,13.8377046585083,1.8377046585083008,0.0037719869909516915,0.10000000149011612,True,0,202.3912089644
0.1,58,NPE,18,14.59174633026123,3.4082536697387695,0.003819055587311394,0.10000000149011612,,,
0.1,58,NPE-MDS (RF),18,13.974635124206543,4.025364875793457,0.0038735148602206536,0.10000000149011612,True,0,411.33966902270913
0.1,59,NPE,1,13.31884479522705,12.31884479522705,0.006013666800422212,0.10000000149011612,,,
0.1,59,NPE-MDS (RF),1,13.764433860778809,12.764433860778809,0.006190131300076066,0.10000000149011612,True,0,204.77862597908825
0.1,60,NPE,9,14.61613941192627,5.6161394119262695,0.005502167747656866,0.10000000149011612,,,
0.1,60,NPE-MDS (RF),9,13.706982612609863,4.706982612609863,0.005281498716112101,0.10000000149011612,False,1,200.0303539680317
0.1,61,NPE,13,12.257019996643066,0.7429800033569336,0.004653919196841471,0.10000000149011612,,,
0.1,61,NPE-MDS (RF),13,13.75955581665039,0.7595558166503906,0.0047677381402204295,0.10000000149011612,True,0,204.6679719351232
0.1,62,NPE,14,15.65836238861084,1.6583623886108398,0.00393262491306117,0.10000000149011612,,,
0.1,62,NPE-MDS (RF),14,14.04627799987793,0.04627799987792969,0.0039019313028266795,0.10000000149011612,False,13,298.6722330097109
0.1,63,NPE,7,12.04084300994873,5.0408430099487305,0.0039036675503417136,0.10000000149011612,,,
0.1,63,NPE-MDS (RF),7,13.760401725769043,6.760401725769043,0.004144865295979708,0.10000000149011612,True,0,202.51058298163116
0.1,64,NPE,6,11.125184059143066,5.125184059143066,0.003708991257670587,0.10000000149011612,,,
0.1,64,NPE-MDS (RF),6,13.687033653259277,7.687033653259277,0.004156831164875039,0.10000000149011612,False,14,303.82809694856405
0.1,65,NPE,13,13.201496124267578,0.20149612426757812,0.00423256636584912,0.10000000149011612,,,
0.1,65,NPE-MDS (RF),13,13.927624702453613,0.9276247024536133,0.004213557201394444,0.10000000149011612,False,8,287.0762839447707
0.1,66,NPE,16,13.764043807983398,2.2359561920166016,0.0040488186601989615,0.10000000149011612,,,
0.1,66,NPE-MDS (RF),16,13.815014839172363,2.1849851608276367,0.004045572697230402,0.10000000149011612,True,0,201.16386096924543
0.1,67,NPE,19,15.736673355102539,3.263326644897461,0.004779855776307226,0.10000000149011612,,,
0.1,67,NPE-MDS (RF),19,13.973057746887207,5.026942253112793,0.005005837432006313,0.10000000149011612,False,1,198.7397550838068
0.1,68,NPE,5,13.671571731567383,8.671571731567383,0.004990866992399009,0.10000000149011612,,,
0.1,68,NPE-MDS (RF),5,13.717529296875,8.717529296875,0.0050037913317093775,0.10000000149011612,True,0,202.77514099143445
0.1,69,NPE,3,12.30588436126709,9.30588436126709,0.004749368349549722,0.10000000149011612,,,
0.1,69,NPE-MDS (RF),3,13.878889083862305,10.878889083862305,0.00512479545441398,0.10000000149011612,True,0,205.2778109209612
0.1,70,NPE,16,14.076690673828125,1.923309326171875,0.004198302764916902,0.10000000149011612,,,
0.1,70,NPE-MDS (RF),16,14.017287254333496,1.982712745666504,0.004215385460949236,0.10000000149011612,True,0,294.3393250461668
0.1,71,NPE,2,6.984993934631348,4.984993934631348,0.005026873890439663,0.10000000149011612,,,
0.1,71,NPE-MDS (RF),2,13.682563781738281,11.682563781738281,0.00761167432493964,0.10000000149011612,True,0,206.635594018735
0.1,72,NPE,7,11.321581840515137,4.321581840515137,0.0036506633621544403,0.10000000149011612,,,
0.1,72,NPE-MDS (RF),7,13.834959030151367,6.834959030151367,0.003685391491584442,0.10000000149011612,True,0,206.33349497802556
0.1,73,NPE,14,11.133646011352539,2.866353988647461,0.0035959002963840475,0.10000000149011612,,,
0.1,73,NPE-MDS (RF),14,13.700272560119629,0.2997274398803711,0.0035828945875752455,0.10000000149011612,False,14,298.35054208524525
0.1,74,NPE,16,13.416476249694824,2.583523750305176,0.003783014293506489,0.10000000149011612,,,
0.1,74,NPE-MDS (RF),16,13.733115196228027,2.2668848037719727,0.0037843393921310926,0.10000000149011612,True,0,310.54862099699676
0.1,75,NPE,9,12.061240196228027,3.0612401962280273,0.004540613958806767,0.10000000149011612,,,
0.1,75,NPE-MDS (RF),9,13.790567398071289,4.790567398071289,0.00466081176772355,0.10000000149011612,True,0,207.91732496581972
0.1,76,NPE,11,13.0166015625,2.0166015625,0.0038100735181407636,0.10000000149011612,,,
0.1,76,NPE-MDS (RF),11,13.867203712463379,2.867203712463379,0.003929243070420774,0.10000000149011612,True,0,200.67984401248395
0.1,77,NPE,15,15.022642135620117,0.022642135620117188,0.003628448476094336,0.10000000149011612,,,
0.1,77,NPE-MDS (RF),15,14.000056266784668,0.999943733215332,0.0036830479721614642,0.10000000149011612,True,0,212.26563397794962
0.1,78,NPE,8,11.739891052246094,3.7398910522460938,0.004313453340065698,0.10000000149011612,,,
0.1,78,NPE-MDS (RF),8,13.798478126525879,5.798478126525879,0.0044779920736546675,0.10000000149011612,True,0,203.85710592381656
0.1,79,NPE,10,13.094976425170898,3.0949764251708984,0.003738962201575508,0.10000000149011612,,,
0.1,79,NPE-MDS (RF),10,13.739789962768555,3.7397899627685547,0.0038107252496328912,0.10000000149011612,True,0,200.7533370051533
0.1,80,NPE,12,15.738091468811035,3.738091468811035,0.003959887064311617,0.10000000149011612,,,
0.1,80,NPE-MDS (RF),12,13.927461624145508,1.9274616241455078,0.0038326194891584366,0.10000000149011612,True,0,205.0833150278777
0.1,81,NPE,5,11.220074653625488,6.220074653625488,0.0045933380232673765,0.10000000149011612,,,
0.1,81,NPE-MDS (RF),5,13.751044273376465,8.751044273376465,0.005231884452964049,0.10000000149011612,True,0,198.7977339886129
0.1,82,NPE,7,14.264237403869629,7.264237403869629,0.004666682074520454,0.10000000149011612,,,
0.1,82,NPE-MDS (RF),7,13.746624946594238,6.746624946594238,0.00455120982678516,0.10000000149011612,True,0,197.49877392314374
0.1,83,NPE,4,8.626534461975098,4.626534461975098,0.003960296960304553,0.10000000149011612,,,
0.1,83,NPE-MDS (RF),4,13.923177719116211,9.923177719116211,0.005221836712103831,0.10000000149011612,True,0,293.19766897242516
0.1,84,NPE,9,16.742109298706055,7.742109298706055,0.004407218588731092,0.10000000149011612,,,
0.1,84,NPE-MDS (RF),9,13.984757423400879,4.984757423400879,0.0040713826145780604,0.10000000149011612,True,0,199.7391349868849
0.1,85,NPE,2,11.20302963256836,9.20302963256836,0.0053398086995885535,0.10000000149011612,,,
0.1,85,NPE-MDS (RF),2,13.64045524597168,11.64045524597168,0.006174011473411428,0.10000000149011612,True,0,294.72232691477984
0.1,86,NPE,4,10.95699405670166,6.95699405670166,0.004869268256713678,0.10000000149011612,,,
0.1,86,NPE-MDS (RF),4,13.595343589782715,9.595343589782715,0.005687288651022341,0.10000000149011612,True,0,305.14145898632705
0.1,87,NPE,19,14.491494178771973,4.508505821228027,0.004567519611479478,0.10000000149011612,,,
0.1,87,NPE-MDS (RF),19,13.877897262573242,5.122102737426758,0.004680849397521125,0.10000000149011612,True,0,199.9961918918416
0.1,88,NPE,6,11.17665958404541,5.17665958404541,0.004062649320649114,0.10000000149011612,,,
0.1,88,NPE-MDS (RF),6,13.488235473632812,7.4882354736328125,0.004670677691029565,0.10000000149011612,True,0,287.68143302295357
0.1,89,NPE,11,14.442365646362305,3.4423656463623047,0.004701287774121233,0.10000000149011612,,,
0.1,89,NPE-MDS (RF),11,13.996854782104492,2.996854782104492,0.004687578081867675,0.10000000149011612,True,0,208.0499209696427
0.1,90,NPE,7,14.991308212280273,7.991308212280273,0.004156602470216117,0.10000000149011612,,,
0.1,90,NPE-MDS (RF),7,13.798064231872559,6.798064231872559,0.003933235004717033,0.10000000149011612,True,0,205.14503703452647
0.1,91,NPE,13,13.825104713439941,0.8251047134399414,0.003708918252558739,0.10000000149011612,,,
0.1,91,NPE-MDS (RF),13,14.08060073852539,1.0806007385253906,0.003734999912488874,0.10000000149011612,True,0,287.67202293965966
0.1,92,NPE,16,12.389663696289062,3.6103363037109375,0.004087293677249269,0.10000000149011612,,,
0.1,92,NPE-MDS (RF),16,13.879055976867676,2.120944023132324,0.003923758487822477,0.10000000149011612,True,0,208.66232900880277
0.1,93,NPE,6,15.101449012756348,9.101449012756348,0.005901473327219712,0.10000000149011612,,,
0.1,93,NPE-MDS (RF),6,13.604264259338379,7.604264259338379,0.005458724661736857,0.10000000149011612,False,13,398.5695419833064
0.1,94,NPE,7,11.231189727783203,4.231189727783203,0.0047084668632368515,0.10000000149011612,,,
0.1,94,NPE-MDS (RF),7,13.604110717773438,6.6041107177734375,0.005113913025341932,0.10000000149011612,True,0,285.440431907773
0.1,95,NPE,13,11.440996170043945,1.5590038299560547,0.003651334479818311,0.10000000149011612,,,
0.1,95,NPE-MDS (RF),13,13.780521392822266,0.7805213928222656,0.0036003860379436887,0.10000000149011612,True,0,180.24872499518096
0.1,96,NPE,10,14.490028381347656,4.490028381347656,0.003872753196841008,0.10000000149011612,,,
0.1,96,NPE-MDS (RF),10,13.848472595214844,3.8484725952148438,0.0038230483606491216,0.10000000149011612,True,0,202.46387098450214
0.1,97,NPE,11,14.648229598999023,3.6482295989990234,0.004297533758704782,0.10000000149011612,,,
0.1,97,NPE-MDS (RF),11,13.786787033081055,2.7867870330810547,0.004210774116584121,0.10000000149011612,True,0,203.28276802320033
0.1,98,NPE,6,13.927865028381348,7.927865028381348,0.004434457082374208,0.10000000149011612,,,
0.1,98,NPE-MDS (RF),6,13.878746032714844,7.878746032714844,0.004412298961137019,0.10000000149011612,True,0,202.12851103860885
0.1,99,NPE,4,14.340330123901367,10.340330123901367,0.004049856310250514,0.10000000149011612,,,
0.1,99,NPE-MDS (RF),4,14.040363311767578,10.040363311767578,0.003979321989239696,0.10000000149011612,True,0,211.86812105588615
0.2,0,NPE,8,13.32065200805664,5.320652008056641,0.004403574165422057,0.20000000298023224,,,
0.2,0,NPE-MDS (RF),8,13.788652420043945,5.788652420043945,0.004480935438897364,0.20000000298023224,False,23,232.79741709120572
0.2,1,NPE,19,14.73624038696289,4.263759613037109,0.004955228282162556,0.20000000298023224,,,
0.2,1,NPE-MDS (RF),19,13.989331245422363,5.010668754577637,0.005106570122317905,0.20000000298023224,False,12,302.8273449745029
0.2,2,NPE,2,11.589376449584961,9.589376449584961,0.005142681256786713,0.20000000298023224,,,
0.2,2,NPE-MDS (RF),2,13.82221794128418,11.82221794128418,0.005746760619068747,0.20000000298023224,False,9,300.43716891668737
0.2,3,NPE,10,15.759381294250488,5.759381294250488,0.004295745005761827,0.20000000298023224,,,
0.2,3,NPE-MDS (RF),10,13.933359146118164,3.933359146118164,0.004051265309841946,0.20000000298023224,False,26,388.5433520190418
0.2,4,NPE,10,14.613597869873047,4.613597869873047,0.004305182892985341,0.20000000298023224,,,
0.2,4,NPE-MDS (RF),10,13.74500560760498,3.7450056076049805,0.004137878091792592,0.20000000298023224,False,13,381.458587013185
0.2,5,NPE,15,15.1290922164917,0.12909221649169922,0.0041667853610913115,0.20000000298023224,,,
0.2,5,NPE-MDS (RF),15,13.73033332824707,1.2696666717529297,0.004346355245559536,0.20000000298023224,False,14,297.8781469864771
0.2,6,NPE,9,14.136831283569336,5.136831283569336,0.004276358185869352,0.20000000298023224,,,
0.2,6,NPE-MDS (RF),9,13.853767395019531,4.853767395019531,0.0042516674784649055,0.20000000298023224,False,15,303.72872296720743
0.2,7,NPE,4,14.687446594238281,10.687446594238281,0.005541677881038661,0.20000000298023224,,,
0.2,7,NPE-MDS (RF),4,13.976396560668945,9.976396560668945,0.0053473051684536175,0.20000000298023224,False,16,402.1021829685196
0.2,8,NPE,17,14.88730239868164,2.1126976013183594,0.004059227230370688,0.20000000298023224,,,
0.2,8,NPE-MDS (RF),17,13.912988662719727,3.0870113372802734,0.004138819379833316,0.20000000298023224,False,12,388.4264969965443
0.2,9,NPE,16,15.417010307312012,0.5829896926879883,0.004095567367805494,0.20000000298023224,,,
0.2,9,NPE-MDS (RF),16,13.95293140411377,2.0470685958862305,0.004185014259560106,0.20000000298023224,False,1,302.9008569428697
0.2,10,NPE,17,15.425025939941406,1.5749740600585938,0.004241326497394348,0.20000000298023224,,,
0.2,10,NPE-MDS (RF),17,13.912033081054688,3.0879669189453125,0.004430610511302724,0.20000000298023224,True,0,304.27958990912884
0.2,11,NPE,5,13.87198543548584,8.87198543548584,0.004617879625654854,0.20000000298023224,,,
0.2,11,NPE-MDS (RF),5,13.760971069335938,8.760971069335938,0.004589806465482029,0.20000000298023224,False,16,409.8301480989903
0.2,12,NPE,8,13.399062156677246,5.399062156677246,0.003488685774775411,0.20000000298023224,,,
0.2,12,NPE-MDS (RF),8,13.952693939208984,5.952693939208984,0.003553049325477831,0.20000000298023224,False,14,298.26318903360516
0.2,13,NPE,4,13.87685489654541,9.87685489654541,0.005552410165227602,0.20000000298023224,,,
0.2,13,NPE-MDS (RF),4,13.574715614318848,9.574715614318848,0.005477883964244515,0.20000000298023224,False,17,495.7012009108439
0.2,14,NPE,7,14.387279510498047,7.387279510498047,0.004642157679460078,0.20000000298023224,,,
0.2,14,NPE-MDS (RF),7,13.681553840637207,6.681553840637207,0.004476058887667594,0.20000000298023224,False,16,495.3895499929786
0.2,15,NPE,9,13.945540428161621,4.945540428161621,0.005062492915193272,0.20000000298023224,,,
0.2,15,NPE-MDS (RF),9,13.732484817504883,4.732484817504883,0.0050207879914486225,0.20000000298023224,False,12,293.5429490171373
0.2,16,NPE,2,13.938364028930664,11.938364028930664,0.006225541453256324,0.20000000298023224,,,
0.2,16,NPE-MDS (RF),2,13.617591857910156,11.617591857910156,0.006134742282847185,0.20000000298023224,False,13,291.81115294341
0.2,17,NPE,18,16.31998634338379,1.680013656616211,0.003936017133664596,0.20000000298023224,,,
0.2,17,NPE-MDS (RF),18,13.923064231872559,4.076935768127441,0.004127630154751741,0.20000000298023224,False,32,393.9152219099924
0.2,18,NPE,13,13.499547004699707,0.49954700469970703,0.004038026981687165,0.20000000298023224,,,
0.2,18,NPE-MDS (RF),13,13.764411926269531,0.7644119262695312,0.004040314476982642,0.20000000298023224,False,15,293.8738790107891
0.2,19,NPE,0,14.20771598815918,14.20771598815918,0.007716479045213618,0.20000000298023224,,,
0.2,19,NPE-MDS (RF),0,13.527266502380371,13.527266502380371,0.007442903299797497,0.20000000298023224,False,17,386.8195069953799
0.2,20,NPE,1,13.770488739013672,12.770488739013672,0.008411334674973053,0.20000000298023224,,,
0.2,20,NPE-MDS (RF),1,13.770198822021484,12.770198822021484,0.008431431350596047,0.20000000298023224,False,25,305.9390439884737
0.2,21,NPE,9,15.882508277893066,6.882508277893066,0.004368094968787416,0.20000000298023224,,,
0.2,21,NPE-MDS (RF),9,13.82112979888916,4.82112979888916,0.004045572491262917,0.20000000298023224,False,11,598.3432470820844
0.2,22,NPE,16,15.190458297729492,0.8095417022705078,0.004271742984246153,0.20000000298023224,,,
0.2,22,NPE-MDS (RF),16,13.548881530761719,2.4511184692382812,0.0043647214414647756,0.20000000298023224,False,8,300.8389309979975
0.2,23,NPE,4,13.246025085449219,9.246025085449219,0.004610363579203053,0.20000000298023224,,,
0.2,23,NPE-MDS (RF),4,13.727598190307617,9.727598190307617,0.004736499651877277,0.20000000298023224,False,20,299.5217490242794
0.2,24,NPE,17,13.948019981384277,3.0519800186157227,0.004590597775191522,0.20000000298023224,,,
0.2,24,NPE-MDS (RF),17,14.007155418395996,2.992844581604004,0.004577139617256179,0.20000000298023224,False,20,296.1001100484282
0.2,25,NPE,1,15.387920379638672,14.387920379638672,0.006958763238877973,0.20000000298023224,,,
0.2,25,NPE-MDS (RF),1,13.551976203918457,12.551976203918457,0.006224501329249606,0.20000000298023224,False,20,306.62201496306807
0.2,26,NPE,19,14.124755859375,4.875244140625,0.004612977799902657,0.20000000298023224,,,
0.2,26,NPE-MDS (RF),19,13.846561431884766,5.153438568115234,0.0046695806827876385,0.20000000298023224,False,1,214.7852840134874
0.2,27,NPE,8,14.536224365234375,6.536224365234375,0.0045652007749898225,0.20000000298023224,,,
0.2,27,NPE-MDS (RF),8,13.65223503112793,5.65223503112793,0.004454014017822286,0.20000000298023224,False,1,206.78203797433525
0.2,28,NPE,16,14.859516143798828,1.1404838562011719,0.004099807334272169,0.20000000298023224,,,
0.2,28,NPE-MDS (RF),16,13.7532320022583,2.246767997741699,0.0041621874392828405,0.20000000298023224,False,26,607.4343560030684
0.2,29,NPE,4,13.064384460449219,9.064384460449219,0.005644750475853803,0.20000000298023224,,,
0.2,29,NPE-MDS (RF),4,13.614906311035156,9.614906311035156,0.005794089905790655,0.20000000298023224,False,14,302.87230596877635
0.2,30,NPE,6,15.665335655212402,9.665335655212402,0.004430017717381885,0.20000000298023224,,,
0.2,30,NPE-MDS (RF),6,13.747276306152344,7.747276306152344,0.004058689677456678,0.20000000298023224,False,19,400.2046410460025
0.2,31,NPE,16,15.644064903259277,0.35593509674072266,0.004322663432187018,0.20000000298023224,,,
0.2,31,NPE-MDS (RF),16,13.778361320495605,2.2216386795043945,0.004539158467117683,0.20000000298023224,False,17,385.48545399680734
0.2,32,NPE,0,13.604950904846191,13.604950904846191,0.006505304716581025,0.20000000298023224,,,
0.2,32,NPE-MDS (RF),0,13.417530059814453,13.417530059814453,0.006430340828942938,0.20000000298023224,False,22,302.6876080548391
0.2,33,NPE,19,12.666712760925293,6.333287239074707,0.0038804808048553347,0.20000000298023224,,,
0.2,33,NPE-MDS (RF),19,13.899218559265137,5.100781440734863,0.0037315669203051563,0.20000000298023224,False,6,287.1681519318372
0.2,34,NPE,19,13.762100219726562,5.2378997802734375,0.0038161949964474248,0.20000000298023224,,,
0.2,34,NPE-MDS (RF),19,14.111577987670898,4.888422012329102,0.0037849407844968916,0.20000000298023224,False,1,205.2158520091325
0.2,35,NPE,12,12.552765846252441,0.5527658462524414,0.004589027261707988,0.20000000298023224,,,
0.2,35,NPE-MDS (RF),12,13.76804256439209,1.7680425643920898,0.004525730844233201,0.20000000298023224,True,0,197.99866701941937
0.2,36,NPE,9,14.69377326965332,5.69377326965332,0.005064765014682084,0.20000000298023224,,,
0.2,36,NPE-MDS (RF),9,13.843440055847168,4.843440055847168,0.004970598878362971,0.20000000298023224,False,1,203.4893570234999
0.2,37,NPE,12,13.242159843444824,1.2421598434448242,0.003772162043281037,0.20000000298023224,,,
0.2,37,NPE-MDS (RF),12,13.904533386230469,1.9045333862304688,0.0038070359248128685,0.20000000298023224,True,0,198.12235108111054
0.2,38,NPE,7,14.717262268066406,7.717262268066406,0.005131188030251839,0.20000000298023224,,,
0.2,38,NPE-MDS (RF),7,13.723506927490234,6.723506927490234,0.004869241294988096,0.20000000298023224,False,22,300.7371660787612
0.2,39,NPE,1,12.870992660522461,11.870992660522461,0.0053142348591914065,0.20000000298023224,,,
0.2,39,NPE-MDS (RF),1,13.74401569366455,12.74401569366455,0.005605261041632748,0.20000000298023224,False,16,306.4807349583134
0.2,40,NPE,15,15.52185344696045,0.5218534469604492,0.003796209796701455,0.20000000298023224,,,
0.2,40,NPE-MDS (RF),15,13.95417308807373,1.0458269119262695,0.003714965533212169,0.20000000298023224,False,1,214.37176794279367
0.2,41,NPE,0,12.925315856933594,12.925315856933594,0.006583726153290496,0.20000000298023224,,,
0.2,41,NPE-MDS (RF),0,13.769404411315918,13.769404411315918,0.006927268123715425,0.20000000298023224,False,19,306.5573089988902
0.2,42,NPE,5,15.252764701843262,10.252764701843262,0.004877214609136428,0.20000000298023224,,,
0.2,42,NPE-MDS (RF),5,13.659095764160156,8.659095764160156,0.0044319984888680115,0.20000000298023224,False,17,300.52016000263393
0.2,43,NPE,11,15.69042682647705,4.690426826477051,0.003758283743425133,0.20000000298023224,,,
0.2,43,NPE-MDS (RF),11,13.876689910888672,2.876689910888672,0.003691725922657553,0.20000000298023224,False,11,295.1981839723885
0.2,44,NPE,11,11.372193336486816,0.3721933364868164,0.0037392985012913854,0.20000000298023224,,,
0.2,44,NPE-MDS (RF),11,13.607062339782715,2.607062339782715,0.003787039501717382,0.20000000298023224,True,0,201.68031100183725
0.2,45,NPE,14,15.970930099487305,1.9709300994873047,0.003969843140400674,0.20000000298023224,,,
0.2,45,NPE-MDS (RF),14,13.863607406616211,0.13639259338378906,0.004014688544519062,0.20000000298023224,False,11,296.60879797302186
0.2,46,NPE,19,16.482452392578125,2.517547607421875,0.003988922032876249,0.20000000298023224,,,
0.2,46,NPE-MDS (RF),19,13.921640396118164,5.078359603881836,0.004474022428116833,0.20000000298023224,False,34,393.6247288947925
0.2,47,NPE,11,14.912837982177734,3.9128379821777344,0.003778322633222029,0.20000000298023224,,,
0.2,47,NPE-MDS (RF),11,13.952049255371094,2.9520492553710938,0.0037732971925675393,0.20000000298023224,False,14,391.2663359660655
0.2,48,NPE,0,14.37710952758789,14.37710952758789,0.0058906016654609525,0.20000000298023224,,,
0.2,48,NPE-MDS (RF),0,13.692896842956543,13.692896842956543,0.005677951476818221,0.20000000298023224,False,22,297.59214795194566
0.2,49,NPE,5,15.454276084899902,10.454276084899902,0.005778156417446306,0.20000000298023224,,,
