n,replicate,original_posterior_mean,mds_posterior_mean,posterior_variance,original_squared_radius,mds_squared_radius
10,268,-0.351437185811,-0.68145413632,0.0975609756098,0.22106907118,0.561940715517
10,269,-0.192247482236,-0.10966457905,0.0975609756098,0.134520070036,0.109587295508
10,270,-0.0240871876933,-0.179294926113,0.0975609756098,0.0981411682207,0.12970764614
10,271,0.038972634893,0.244384503771,0.0975609756098,0.0990798418803,0.157284761293
10,272,0.0892538558785,0.109104245196,0.0975609756098,0.105527226399,0.10946471193
10,273,-0.128551450719,-0.197878758851,0.0975609756098,0.114086451092,0.136716978814
10,274,-0.019910737016,-0.00303055296774,0.0975609756098,0.0979574130583,0.097570159861
10,275,-0.20464445407,-0.399693049361,0.0975609756098,0.139440328191,0.257315509317
10,276,-0.420019721097,-0.486051696593,0.0975609756098,0.27397754172,0.333807227371
10,277,-0.0457704533834,0.0916464353354,0.0975609756098,0.0996559100127,0.105960044719
10,278,-0.185504451607,-0.178713532335,0.0975609756098,0.131972877176,0.129499502249
10,279,-0.405477630658,-0.689045614446,0.0975609756098,0.261973084574,0.572344834397
10,280,0.266180466582,0.239244318596,0.0975609756098,0.1684130164,0.15479881959
10,281,-0.206241541681,-0.0643135421512,0.0975609756098,0.140096549125,0.101697207314
10,282,-0.324677022252,-0.311585221791,0.0975609756098,0.202976144388,0.194646326048
10,283,0.409509511202,0.355864303228,0.0975609756098,0.265259015375,0.224200377922
10,284,0.279249198814,0.420510025337,0.0975609756098,0.175541090648,0.274389657019
10,285,-0.0359569983932,-0.0838127050139,0.0975609756098,0.0988538813432,0.104585545131
10,286,-0.19259133946,-0.309232388999,0.0975609756098,0.134652399645,0.193185646016
10,287,-0.0943448107975,-0.113853949872,0.0975609756098,0.106461918934,0.110523697511
10,288,0.301701184238,0.225173037889,0.0975609756098,0.188584580181,0.148263872602
10,289,-0.220374269316,-0.194855910182,0.0975609756098,0.146125794186,0.135529801343
10,290,0.218403164392,0.130544722586,0.0975609756098,0.145260917826,0.114602900205
10,291,0.361941738374,0.357030703877,0.0975609756098,0.228562797587,0.22503189912
10,292,-0.10768752501,-0.16268841387,0.0975609756098,0.109157578653,0.124028495617
10,293,-0.267134878977,-0.0768737868757,0.0975609756098,0.168922019176,0.103470554718
10,294,0.383040420295,0.342596290606,0.0975609756098,0.244280939189,0.214933193947
10,295,0.489497357751,0.481057392661,0.0975609756098,0.337168638855,0.328977190643
10,296,-0.0250738548811,-0.0957278759315,0.0975609756098,0.0981896738084,0.10672480184
10,297,-0.0753252440875,-0.0727805327741,0.0975609756098,0.103234868007,0.102857981561
10,298,-0.170964973036,-0.0743820624723,0.0975609756098,0.126789997615,0.103093666827
10,299,-0.847078490862,-0.977158764443,0.0975609756098,0.81510294529,1.05240022654
30,0,-0.177175870866,-0.238663954134,0.0330578512397,0.0644491404567,0.0900183342426
30,1,0.122426165447,0.0738104249858,0.0330578512397,0.0480460172257,0.0385058300763
30,2,0.229981946638,0.238999562226,0.0330578512397,0.085949547019,0.0901786419838
30,3,0.222604480937,0.29114336199,0.0330578512397,0.0826106061728,0.11782230847
30,4,-0.321942682458,-0.322707166211,0.0330578512397,0.136704942028,0.137197766364
30,5,0.0504239947297,0.0874820219988,0.0330578512397,0.0356004304842,0.0407109554127
30,6,0.0640947027198,0.0397843495584,0.0330578512397,0.0371659821564,0.0346406457095
30,7,-0.0352154329472,-0.0764425871608,0.0330578512397,0.0342979779573,0.0389013203715
30,8,0.37031830268,0.521535676564,0.0330578512397,0.170193496539,0.305057313169
30,9,0.0209746451361,-0.15914314295,0.0330578512397,0.0334977869783,0.0583843911877
30,10,0.256509650013,0.249041383556,0.0330578512397,0.0988550517893,0.0950794619633
30,11,0.239029009137,0.342036277587,0.0330578512397,0.0901927184488,0.150046666425
30,12,-0.152870494563,-0.13614247468,0.0330578512397,0.0564272393475,0.0515926246518
30,13,-0.040147387292,-0.0895941556463,0.0330578512397,0.034669663946,0.0410849639656
30,14,-0.0869175573421,-0.036414513159,0.0330578512397,0.040612513014,0.0343838680083
30,15,0.115175875138,0.146275987712,0.0330578512397,0.0463233334536,0.0544545158208
30,16,0.283978894182,0.208446609806,0.0330578512397,0.11370186358,0.0765078403794
30,17,0.0686119551111,0.0562141003573,0.0330578512397,0.0377654516238,0.0362178763186
30,18,-0.291395315246,-0.342003239736,0.0330578512397,0.117969080987,0.15002406723
30,19,0.107138412878,-0.00980066692476,0.0330578512397,0.0445364907537,0.0331539043118
30,20,0.156430684122,0.163267805131,0.0330578512397,0.0575284101746,0.059714227432
30,21,-0.185012983784,-0.112698614947,0.0330578512397,0.0672876554082,0.0457588290507
30,22,-0.0115450904952,0.0136642114959,0.0330578512397,0.0331911403542,0.0332445619155
30,23,-0.266829158,-0.306261013495,0.0330578512397,0.104255650799,0.126853659627
30,24,0.261378104566,0.30387287405,0.0330578512397,0.101376364786,0.125396574823
30,25,0.109505925496,0.135777623032,0.0330578512397,0.0450493989584,0.051493414156
30,26,0.00575527628478,-0.0110644085427,0.0330578512397,0.0330909744448,0.0331802723761
30,27,-0.140256629217,-0.0554682712602,0.0330578512397,0.052729773279,0.0361345803563
30,28,0.280496031627,0.421283608156,0.0330578512397,0.111735874998,0.210537729741
30,29,-0.26795802872,-0.294701486445,0.0330578512397,0.104859356395,0.119906817352
