epsilon,seed,n_obs,n_outliers,shift,s_observed,s_mds_rff,s_mds_exact,s_sample_median,s_oracle_clean,posterior_mean_baseline,posterior_mean_mds_rff,posterior_mean_mds_exact,posterior_mean_median,posterior_mean_oracle,sq_error_baseline,sq_error_mds_rff,sq_error_mds_exact,sq_error_median,abs_error_baseline,abs_error_mds_rff,rff_exact_abs_summary_gap,gate_passed,lbfgs_evaluations,objective_initial,objective_final,objective_reduction,adapt_ms
0.1,1000,100,10,8,0.840927248426,0.0494413375854,0.0614064100145,0.117634325182,0.0849268558895,0.838830172993,0.0493180424793,0.0612532768225,0.11734097275,0.084715068219,0.703636059124,0.00243226931399,0.00375196392149,0.013768903886,0.838830172993,0.0493180424793,0.0119650724291,False,4,0.0806234031916,0.0174722094089,0.0631511937827,5.50427101552
0.1,1001,100,10,8,0.964326982799,0.137218877673,0.14169570131,0.138468816045,0.111816858091,0.961922177356,0.136876685958,0.141342345447,0.138123507277,0.111538013058,0.925294275288,0.0187352271589,0.0199776586164,0.0190781032625,0.961922177356,0.136876685958,0.00447682363716,False,4,0.0899379327893,0.0163164623082,0.0736214704812,5.36186085083
0.1,1002,100,10,8,0.686036239373,-0.067758873105,-0.0913008971544,0.125907757933,-0.0876190360119,0.684325425808,-0.0675898983592,-0.0910732141191,0.1255937735,-0.0874005346752,0.468301288408,0.0045683943602,0.00829433032998,0.0157737959419,0.684325425808,0.0675898983592,0.0235420240493,False,2,0.0808106809855,0.0158081706613,0.0650025103241,4.13886713795
0.1,1003,100,10,8,0.649863559752,-0.0996517166495,-0.110157051508,-0.019366952509,-0.0941120946026,0.648242952371,-0.099403208628,-0.109882345644,-0.0193186558694,-0.0938774010999,0.420218925299,0.00988099788553,0.0120741298843,0.000373210464599,0.648242952371,0.099403208628,0.010505334859,False,4,0.0775754377246,0.0167544558644,0.0608209818602,6.22129812837
0.1,1004,100,10,8,0.822336846583,0.023309931159,0.0271149420385,-0.0089087218454,0.0388939684311,0.820286131255,0.0232518016549,0.0270473237292,-0.00888650558145,0.0387969759911,0.672869337129,0.000540646280198,0.000731557720912,7.89699814491e-05,0.820286131255,0.0232518016549,0.00380501087951,False,4,0.0815416797996,0.0149644184858,0.0665772613138,5.26843592525
0.1,1005,100,10,8,0.732669553123,-0.0507372021675,-0.078544665319,0.0741648162004,-0.124180450795,0.730842447006,-0.0506106754788,-0.0783487933357,0.0739798665341,-0.123870773861,0.534130682345,0.00256144047242,0.00613853341716,0.0054730206524,0.730842447006,0.0506106754788,0.0278074631515,False,6,0.0877921283245,0.0173189658672,0.0704731624573,7.73353897966
0.1,1006,100,10,8,0.634945250447,-0.132608518004,-0.141787244859,-0.154356204715,-0.102734346755,0.633361845832,-0.132277823446,-0.141433660708,-0.153971276524,-0.102478151377,0.401147227756,0.0174974225756,0.0200034803811,0.0237071539944,0.633361845832,0.132277823446,0.00917872685486,False,3,0.0790418833494,0.0141976801679,0.0648442031816,4.34864708222
0.1,1007,100,10,8,0.812687773126,0.0915211141109,0.122904276666,0.174007942752,0.0845361077177,0.810661120325,0.0912928819062,0.12259778221,0.173574007733,0.0843252944815,0.657171452006,0.00833439028674,0.0150302162028,0.0301279361604,0.810661120325,0.0912928819062,0.0313831625546,False,6,0.0667617768049,0.019665138796,0.047096638009,7.8812839929
0.1,1008,100,10,8,0.548104237677,-0.304349958897,-0.324257891706,-0.22104819139,-0.287408267639,0.546737394191,-0.303590981443,-0.323449268535,-0.220496949017,-0.286691538792,0.298921778207,0.0921674840135,0.104619429316,0.0486189045259,0.546737394191,0.303590981443,0.0199079328094,False,3,0.0967266857624,0.0170124918222,0.0797141939402,4.84618986957
0.1,1009,100,10,8,0.749817764353,-0.0952031314373,-0.106212112893,0.102847130689,-0.0268363697608,0.747947894616,-0.0949657171444,-0.105947244781,0.102590654054,-0.0267694461454,0.559426053061,0.00901848743276,0.0112248186767,0.0105248422991,0.747947894616,0.0949657171444,0.0110089814555,False,4,0.09326402843,0.0192139446735,0.0740500837564,5.20401308313
0.1,1010,100,10,8,0.781944187739,-0.0210706815124,-0.0417018018672,0.136202796365,-0.0755612769916,0.779994202234,-0.0210181361719,-0.0415978073488,0.135863138518,-0.0753728448794,0.608390955518,0.000441762048142,0.00173037757623,0.018458792408,0.779994202234,0.0210181361719,0.0206311203548,False,5,0.0887093767524,0.0162945613265,0.0724148154259,6.09752791934
0.1,1011,100,10,8,0.733212777454,-0.0139565095305,-0.0218543785658,0.0413451065335,0.000559724260032,0.731384316662,-0.0139217052674,-0.0217998788686,0.0412420015297,0.000558328438934,0.534923018659,0.000193813877552,0.000475234718685,0.00170090269018,0.731384316662,0.0139217052674,0.00789786903521,False,5,0.0768775716424,0.0175730828196,0.0593044888228,6.11255690455
0.1,1012,100,10,8,0.73068961273,-0.0531624853611,-0.077778786388,0.0180322496093,-0.0939967938968,0.72886744412,-0.0530299105846,-0.0775848243272,0.0179872814058,-0.093762387927,0.531247751098,0.00281217141661,0.00601940496589,0.000323542292372,0.72886744412,0.0530299105846,0.0246163010269,False,6,0.0877046734095,0.0172651223838,0.0704395510256,6.8508728873
0.1,1013,100,10,8,0.784620452349,-0.0195666179061,-0.03521538142,0.0149698016004,-0.00569587740714,0.782663792867,-0.0195178233477,-0.0351275625137,0.0149324704243,-0.00568167322408,0.612562612665,0.000380945428233,0.00123394564816,0.000222978672972,0.782663792867,0.0195178233477,0.0156487635139,False,6,0.0889472514391,0.0166999865323,0.0722472649068,6.9672151003
0.1,1014,100,10,8,0.798816389493,0.0745761841536,0.091133945093,0.233935078515,0.0431385330731,0.796824328671,0.074390208632,0.090906678397,0.233351699267,0.0430309556839,0.634929010762,0.00553390314031,0.00826402417718,0.0544530155508,0.796824328671,0.074390208632,0.0165577609395,False,5,0.0685829743743,0.0174519252032,0.0511310491711,7.3060519062
0.1,1015,100,10,8,0.811744480395,0.0229193866253,0.0301216529871,0.100179978408,-0.00876392921211,0.809720179945,0.0228622310477,0.0300465366455,0.0999301530257,-0.00874207402704,0.65564676981,0.000522681608477,0.000902794364391,0.00998603548373,0.809720179945,0.0228622310477,0.00720226636185,False,3,0.0813712254167,0.0159600209445,0.0654112044722,4.31777909398
