epsilon,seed,s_observed,s_mds_rff,adapt_ms,theta_true,npe_mean_baseline,npe_mean_mds,abs_error_baseline,abs_error_mds
0.3,1013,2.4574627623,0.0531494021416,9.31555707939,0,2.44325852394,0.0486616902053,2.44325852394,0.0486616902053
0.3,1014,2.33302279654,0.195851191878,6.79764198139,0,2.319190979,0.190423831344,2.319190979,0.190423831344
0.3,1015,2.36402337804,0.0407741367817,8.74183187261,0,2.35008502007,0.0363764166832,2.35008502007,0.0363764166832
0.3,1016,2.36896650255,0.229314908385,7.97368399799,0,2.35501170158,0.223692238331,2.35501170158,0.223692238331
0.3,1017,2.56311741707,0.201624885201,7.57299200632,0,2.54873013496,0.196162909269,2.54873013496,0.196162909269
0.3,1018,2.46260980656,0.0365794301033,7.74150597863,0,2.44839334488,0.0322122871876,2.44839334488,0.0322122871876
0.3,1019,2.44738824478,0.0719258338213,7.73002207279,0,2.43320798874,0.0673042684793,2.43320798874,0.0673042684793
0.3,1020,2.5737504395,0.081460699439,8.40578787029,0,2.55935239792,0.0767723843455,2.55935239792,0.0767723843455
0.3,1021,2.68725110048,0.48624420166,9.84180113301,0,2.67283987999,0.479413330555,2.67283987999,0.479413330555
0.3,1022,2.45719514199,0.0447478145361,6.96949404664,0,2.44299125671,0.0403207615018,2.44299125671,0.0403207615018
0.3,1023,2.24768701986,-0.125379264355,7.07242800854,0,2.23418712616,-0.128442823887,2.23418712616,0.128442823887
0.3,1024,2.29900483805,-0.0179040282965,7.92129104957,0,2.28529882431,-0.0218577086926,2.28529882431,0.0218577086926
0.3,1025,2.2741054088,-0.101463019848,7.48577713966,0,2.2604970932,-0.104732960463,2.2604970932,0.104732960463
0.3,1026,2.40871226302,-0.0852874964476,6.14365190268,0,2.3946352005,-0.0886943265796,2.3946352005,0.0886943265796
0.3,1027,2.47647076263,0.257239699364,6.86871306971,0,2.46222376823,0.251461386681,2.46222376823,0.251461386681
0.3,1028,2.27420348546,-0.206187874079,6.79977820255,0,2.26059436798,-0.208519861102,2.26059436798,0.208519861102
0.3,1029,2.55089194453,0.0829921960831,9.33436001651,0,2.53651857376,0.0782932788134,2.53651857376,0.0782932788134
0.3,1030,2.42244773808,0.062700048089,11.89303305,0,2.40833282471,0.0581437833607,2.40833282471,0.0581437833607
0.3,1031,2.28321502012,-0.102348633111,11.0070218798,0,2.26957035065,-0.105610981584,2.26957035065,0.105610981584
0.3,1032,2.28971677041,0.0326910167933,9.88594209775,0,2.27604675293,0.0283524356782,2.27604675293,0.0283524356782
0.3,1033,2.2429326168,-0.106841892004,7.97803886235,0,2.22945284843,-0.110065855086,2.22945284843,0.110065855086
0.3,1034,2.53486639901,0.235024020076,8.27469490469,0,2.52051448822,0.229369148612,2.52051448822,0.229369148612
0.3,1035,2.38713175209,0.0367926508188,6.88431994058,0,2.37311911583,0.0324239209294,2.37311911583,0.0324239209294
0.3,1036,2.57515803363,0.329567670822,8.75779800117,0,2.56075882912,0.323415368795,2.56075882912,0.323415368795
0.3,1037,2.59599325877,0.339553713799,9.17050102726,0,2.58157801628,0.333352893591,2.58157801628,0.333352893591
0.3,1038,2.42870072673,0.0699439793825,7.98822497018,0,2.41456890106,0.0653364360332,2.41456890106,0.0653364360332
0.3,1039,2.52687873553,0.212330684066,6.81309285574,0,2.51253867149,0.20680603385,2.51253867149,0.20680603385
0.3,1040,2.49135661178,0.0620572119951,8.13651806675,0,2.47707891464,0.0575054958463,2.47707891464,0.0575054958463
0.3,1041,2.63156251995,0.277105569839,8.40149982832,0,2.61713457108,0.271220564842,2.61713457108,0.271220564842
0.3,1042,2.19656444944,-0.2002633214,17.2062020283,0,2.18328690529,-0.202650532126,2.18328690529,0.202650532126
0.3,1043,2.32565472824,-0.145656138659,12.6591972075,0,2.31184911728,-0.148540914059,2.31184911728,0.148540914059
0.3,1044,2.36525665746,0.03759996593,7.48779810965,0,2.35131406784,0.0332253016531,2.35131406784,0.0332253016531
0.3,1045,2.30769787249,0.0180616378784,9.80345718563,0,2.29395842552,0.0138320522383,2.29395842552,0.0138320522383
0.3,1046,2.37772614088,0.00517770648003,7.45233683847,0,2.36374306679,0.00104562286288,2.36374306679,0.00104562286288
0.3,1047,2.25305757849,-0.150485426188,8.2893720828,0,2.23953485489,-0.153327032924,2.23953485489,0.153327032924
